FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,ODS_Provider,Location,No_5th_Grade,No_6th_Grade,Number_Attending,Days,Days+Nights,Cost_Per_Student,Total_Request,Fall_5th_Grade,Fall_6th_Grade,Percent_5th,Percent_6th
972,-122.781384,45.463028,Whitford Middle School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,2,None (school or applying district is provider or school or applying district coordinated multiple providers),,0,0,0,0,Canceled,0,12293,0,259,,0
973,-122.587886,45.46863256,Whitman Elementary School,Multnomah,Portland SD 1J,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41048,State House District 48,0,,,,,,,,,,,,,
974,-123.298299,44.91724302,Whitworth Elementary School,Willamette,Dallas SD 2,Polk,41012,State Senate District 12,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41023,State House District 23,0,,,,,,,,,,,,,
975,-122.488142,45.54118799,Wilkes Elementary School,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,0,,,,,,,,,,,,,
976,-123.099636,44.07078701,Willagillespie Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,2,Oregon Museum of Science and Industry (OMSI),,0,0,0,0,Canceled,0,0,89,0,0,
977,-123.009475,43.99480841,Willamette Leadership Academy,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41011,State House District 11,0,,,,,,,,,,,,,
978,-122.6532148,45.34296114,Willamette Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,0,,,,,,,,,,,,,
979,-123.4772199,45.08531254,Willamina Elementary School,Willamette,Willamina SD 30J,Yamhill,41012,State Senate District 12,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41023,State House District 23,0,,,,,,,,,,,,,
980,-123.4772199,45.08531254,Willamina Middle School,Willamette,Willamina SD 30J,Yamhill,41012,State Senate District 12,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41023,State House District 23,0,,,,,,,,,,,,,
981,-121.3693871,44.05408594,William E Miller Elementary,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Camp Tamarack,Camp Tamarack,115,0,115,3,3-2,204.76,23547.4,115,0,100,
982,-122.698394,45.26482202,William Knight Elementary School,Clackamas,Canby SD 86,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,2,Oregon Museum of Science and Industry (OMSI),,0,0,0,0,Canceled,0,9648,45,54,0,0
983,-122.7998078,45.50222367,William Walker Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41034,State House District 34,0,,,,,,,,,,,,,
984,-123.2734806,42.21919292,Williams Elementary School,Southern OR,Three Rivers/Josephine County SD,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,0,,,,,,,,,,,,,
986,-122.690694,42.19819499,Willow Wind Community Learning Center,Southern OR,Ashland SD 5,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,20,20,3,3-2,253.6,5072,24,22,0,90.90909091
987,-117.3657898,44.11269749,Willowcreek Elementary School,Malheur,Vale SD 84,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
988,-123.2573415,44.59412187,Wilson Elementary School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,2,Oregon Museum of Science and Industry (OMSI),,0,0,0,0,Canceled,0,16800,72,0,0,
989,-122.8666236,42.34566666,Wilson Elementary School,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41006,State House District 6,1,Southern Oregon University (Fall in the Field),Cascade-Siskiyou National Monument,0,45,45,3,3-2,78,3510,68,59,0,76.27118644
990,-123.3512443,43.28340494,Winchester Elementary,Douglas,Douglas County SD 4,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,0,,,,,,,,,,,,,
991,-119.7029694,45.82796991,Windy River Elementary School,InterMountain,Morrow SD 1,Morrow,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,71,71,3,3-2,306.65,21772.15,99,88,0,80.68181818
992,-123.4088402,43.11525257,Winston Middle School,Douglas,Winston-Dillard SD 116,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,0,,,,,,,,,,,,,
993,-124.186581,43.17571999,Winter Lakes School,South Coast,Coquille SD 8,Coos,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41001,State House District 1,0,,,,,,,,,,,,,
994,-122.6513489,45.49492295,Winterhaven School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,2,Multnomah Education Service District (MESD),,0,0,0,0,Canceled,0,14300,27,48,0,0
995,-122.932429,45.49404255,Witch Hazel Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41012,State Senate District 12,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41024,State House District 24,2,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,,0,0,0,0,Canceled,0,9129,80,85,0,0
996,-122.8482484,45.14042611,Woodburn Arthur Academy,Willamette,Woodburn SD 103,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,0,,,,,,,,,,,,,
997,-123.332402,42.33167198,Woodland Charter School,Southern OR,Three Rivers/Josephine County SD,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,6,6,3,3-2,252.16,1512.96,18,25,0,24
998,-122.440434,45.52785746,Woodland Elementary,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,0,,,,,,,,,,,,,
999,-122.653159,45.574935,Woodlawn Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,0,,,,,,,,,,,,,
1000,-122.582089,45.47521299,Woodmere Elementary School,Multnomah,Portland SD 1J,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41048,State House District 48,0,,,,,,,,,,,,,
1001,-122.6113975,45.48202802,Woodstock Elementary School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,0,,,,,,,,,,,,,
1002,-123.0479466,44.89610562,Wright Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,2,Canyonview Camp,,0,0,0,0,Canceled,0,8010,68,0,0,
1003,-121.5552993,45.6378701,Wy'east Middle School,Columbia Gorge,Hood River County SD,Hood River,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41052,State House District 52,2,Multnomah Education Service District (MESD),,0,0,0,0,Canceled,0,31290,0,121,,0
1004,-123.1735809,45.2908508,Yamhill Carlton Elementary School,Willamette,Yamhill Carlton SD 1,Yamhill,41012,State Senate District 12,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41024,State House District 24,0,,,,,,,,,,,,,
1005,-123.18522,45.34154749,Yamhill Carlton Intermediate School,Willamette,Yamhill Carlton SD 1,Yamhill,41012,State Senate District 12,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41024,State House District 24,2,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,,0,0,0,0,Canceled,0,12110.4,58,81,0,0
1006,-124.0427143,44.63489945,Yaquina View Elementary,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,0,,,,,,,,,,,,,
1007,-122.9905586,44.07243309,Yolanda Elementary School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,0,,,,,,,,,,,,,
1008,-123.2864412,43.60064753,Yoncalla Elementary School,Douglas,Yoncalla SD 32,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,0,,,,,,,,,,,,,
1009,-122.9613656,44.9850659,Yoshikai Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,2,Oregon 4-H Center - Camp Trickle Creek ,,0,0,0,0,Canceled,0,0,103,0,0,
1010,-123.136222,44.09558223,Yujin Gakuen Japanese Immersion Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,2,Camp Fire Wilani,,0,0,0,0,Canceled,0,3318.75,47,0,0,
229,-122.8530913,44.17116248,Mohawk High School,Lane,Marcola SD 79J,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41011,State House District 11,2,Coyote Outdoor School,,0,0,0,0,Canceled,0,3440,0,0,,
283,-121.1751052,44.27087802,Redmond Proficiency Academy Middle School,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,2,Camp Tamarack,,0,0,0,0,Canceled,0,7320,0,87,,0
285,-123.0345191,44.00897737,Teach NW,Lane,Marcola SD 79J,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41011,State House District 11,2,Coyote Outdoor School,,0,0,0,0,Canceled,0,3440,25,39,0,0
290,-121.4063358,42.20022334,Bonanza Jr./Sr. High School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,0,,,,,,,,,,,,,
328,-121.7210578,42.18399643,Brixner Jr. High School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,0,,,,,,,,,,,,,
404,-123.087649,44.39046937,Central Linn High School,Linn Benton Lincoln,Central Linn SD 552,Linn,41006,State Senate District 6,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41011,State House District 11,0,,,,,,,,,,,,,
433,-122.5970233,45.35625879,Clackamas Academy of Industrial Sciences,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41040,State House District 40,2,Camp Magruder - United Methodist,,0,0,0,0,Canceled,0,5846.4,0,47,,0
464,-122.8974548,45.1051378,Frontier Charter Academy,Willamette,Gervais SD 1,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,0,,,,,,,,,,,,,
465,-121.5037489,42.01592868,Lost River Jr./Sr. High School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,0,,,,,,,,,,,,,
466,-121.3150496,44.10771425,North Star Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,2,Camp Tamarack,,0,0,0,0,Canceled,0,4680,35,0,0,
488,-123.9077366,45.98732018,Pacific Ridge Elementary School,Northwest Regional,Seaside SD 10,Clatsop,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,0,,,,,,,,,,,,,
559,-118.8309075,45.48272212,Pilot Rock Jr./Sr. High School,Southern OR,Pilot Rock SD 2,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,2,Camp Meadowood Springs,,0,0,0,0,Canceled,0,1226.5,0,23,,0
564,-122.4797876,44.75233341,Santiam Junior/Senior High School,Linn Benton Lincoln,Santiam Canyon SD 129J,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,0,,,,,,,,,,,,,
630,-119.2239635,45.7902829,Stanfield Secondary School,InterMountain,Stanfield SD 61,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,0,,,,,,,,,,,,,
653,-123.95963,45.86770289,The Cannon Beach Academy,Northwest Regional,Seaside SD 10,Clatsop,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,2,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,,0,0,0,0,Canceled,0,0,3,0,0,
662,-117.8665785,45.2063241,Union High School,InterMountain,Union SD 5,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,0,,,,,,,,,,,,,
797,-122.8525605,44.70586305,Willamette Connections Academy,Linn Benton Lincoln,Scio SD 95,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,0,,,,,,,,,,,,,
816,-121.2470308,44.08844725,Oregon Family School,Harney,Harney County SD 4,Harney,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,2,Oregon Museum of Science and Industry (OMSI),,0,0,0,0,Canceled,0,2128,45,39,0,0
835,-122.8134981,45.86355884,St Helens Middle School,Northwest Regional,St Helens SD 502,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,2,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,,0,0,0,0,Canceled,0,29232,0,216,,0
288,-122.8705496,42.32633857,Medford Online Academy,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41006,State House District 6,0,,,,,,,,,,,,,
